question_id,difficulty,category,method,iteration,is_correct,error,latency_ms,prompt_chars,generated_sql,gold_sql,question
CR52,simple,client_profile,semantic_layer,1,False,,1470,7676,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN account ON disp.account_id = account.account_id
   JOIN loan ON account.account_id = loan.account_id",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?
CR52,simple,client_profile,text_to_sql,2,False,,1449,2454,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN loan ON disp.account_id = loan.account_id
   WHERE disp.type = 'credit'",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?
CR52,simple,client_profile,semantic_layer,2,False,,1475,7676,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN account ON disp.account_id = account.account_id
   JOIN loan ON account.account_id = loan.account_id",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?
CR52,simple,client_profile,text_to_sql,3,False,,1315,2454,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN account ON disp.account_id = account.account_id
   JOIN loan ON account.account_id = loan.account_id
WHERE disp.type = 'credit'",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?
CR52,simple,client_profile,semantic_layer,3,False,,2021,7676,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN account ON disp.account_id = account.account_id
   JOIN loan ON account.account_id = loan.account_id",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?
CR52,simple,client_profile,text_to_sql,4,False,,1365,2454,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN loan ON disp.account_id = loan.account_id
   WHERE disp.type = 'credit card'",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?
CR52,simple,client_profile,semantic_layer,4,False,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN account ON disp.account_id = account.account_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT disp.card_id) > 0': no such column: disp.card_id",2089,7676,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN account ON disp.account_id = account.account_id
   JOIN loan ON account.account_id = loan.account_id
   GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT disp.card_id) > 0",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?
CR53,moderate,client_profile,text_to_sql,0,False,"Generated SQL error: Execution failed on sql 'SELECT AVG(loan.amount) AS average_loan_amount, 
       (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade
   ORDER BY birth_decade;': no such column: client.account_id",1946,2456,"SELECT AVG(loan.amount) AS average_loan_amount, 
       (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade
   ORDER BY birth_decade;","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,semantic_layer,0,False,,5572,7678,"SELECT STRFTIME('%Y', client.birth_date) AS birth_year, AVG(loan.amount) AS avg_loan_amount
   FROM client
   JOIN loan ON client.client_id = loan.account_id
   GROUP BY STRFTIME('%Y', client.birth_date) / 10
   ORDER BY birth_year","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,text_to_sql,1,False,"Generated SQL error: Execution failed on sql 'SELECT AVG(loan.amount) AS average_loan_amount, 
       (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade
ORDER BY birth_decade;': no such column: client.account_id",2059,2456,"SELECT AVG(loan.amount) AS average_loan_amount, 
       (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade
ORDER BY birth_decade;","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,semantic_layer,1,False,,2938,7678,"SELECT STRFTIME('%Y', client.birth_date) / 10 * 10 AS birth_decade,
       AVG(loan.amount) AS average_loan_amount
FROM client
JOIN loan ON client.client_id = loan.account_id
GROUP BY birth_decade","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,text_to_sql,2,False,"Generated SQL error: Execution failed on sql 'SELECT AVG(loan.amount) AS average_loan_amount, 
       (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade': no such column: client.account_id",1171,2456,"SELECT AVG(loan.amount) AS average_loan_amount, 
       (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,semantic_layer,2,False,,1565,7678,"SELECT STRFTIME('%Y', client.birth_date) || 's' AS birth_decade, AVG(loan.amount) AS avg_loan_amount
FROM client
JOIN loan ON client.client_id = loan.account_id
GROUP BY birth_decade","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,text_to_sql,3,False,"Generated SQL error: Execution failed on sql 'SELECT AVG(loan.amount) AS average_loan_amount, 
       (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade
ORDER BY birth_decade;': no such column: client.account_id",1431,2456,"SELECT AVG(loan.amount) AS average_loan_amount, 
       (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade
ORDER BY birth_decade;","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,semantic_layer,3,False,,2361,7678,"SELECT STRFTIME('%Y', client.birth_date) AS birth_year, AVG(loan.amount) AS avg_loan_amount
FROM client
JOIN loan ON client.client_id = loan.account_id
GROUP BY (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10
ORDER BY birth_year","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,text_to_sql,4,False,"Generated SQL error: Execution failed on sql 'SELECT AVG(loan.amount) AS average_loan_amount, 
       CAST((strftime('%Y', client.birth_date) / 10) * 10 AS INTEGER) AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade
   ORDER BY birth_decade;': no such column: client.account_id",1390,2456,"SELECT AVG(loan.amount) AS average_loan_amount, 
       CAST((strftime('%Y', client.birth_date) / 10) * 10 AS INTEGER) AS birth_decade
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   GROUP BY birth_decade
   ORDER BY birth_decade;","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR53,moderate,client_profile,semantic_layer,4,False,,1803,7678,"SELECT STRFTIME('%Y', client.birth_date) / 10 * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount
FROM client
JOIN loan ON client.client_id = loan.account_id
GROUP BY birth_decade","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?
CR54,moderate,client_profile,text_to_sql,0,True,,1957,2483,"SELECT AVG((STRFTIME('%Y', loan.date) - STRFTIME('%Y', client.birth_date))) AS average_age
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN disp ON account.account_id = disp.account_id
   JOIN client ON disp.client_id = client.client_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,semantic_layer,0,True,,1843,7705,"SELECT AVG(STRFTIME('%Y', loan.date) - STRFTIME('%Y', client.birth_date))
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN disp ON account.account_id = disp.account_id
   JOIN client ON disp.client_id = client.client_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,text_to_sql,1,True,,2232,2483,"SELECT AVG(strftime('%Y', loan.date) - strftime('%Y', client.birth_date))
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN disp ON account.account_id = disp.account_id
   JOIN client ON disp.client_id = client.client_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,semantic_layer,1,True,,2028,7705,"SELECT AVG(STRFTIME('%Y', loan.date) - STRFTIME('%Y', client.birth_date))
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN disp ON account.account_id = disp.account_id
   JOIN client ON disp.client_id = client.client_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,text_to_sql,2,True,,1453,2483,"SELECT AVG(strftime('%Y', loan.date) - strftime('%Y', client.birth_date))
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN disp ON account.account_id = disp.account_id
   JOIN client ON disp.client_id = client.client_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,semantic_layer,2,False,,1641,7705,"SELECT AVG(STRFTIME('%Y', loan.date) - STRFTIME('%Y', client.birth_date))
   FROM client
   JOIN loan ON client.client_id = loan.account_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,text_to_sql,3,True,,1736,2483,"SELECT AVG(strftime('%Y', loan.date) - strftime('%Y', client.birth_date))
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN disp ON account.account_id = disp.account_id
   JOIN client ON disp.client_id = client.client_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,semantic_layer,3,True,,2201,7705,"SELECT AVG(STRFTIME('%Y', loan.date) - STRFTIME('%Y', client.birth_date))
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN disp ON account.account_id = disp.account_id
   JOIN client ON disp.client_id = client.client_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,text_to_sql,4,False,"Generated SQL error: Execution failed on sql 'SELECT AVG(strftime('%Y', loan.date) - strftime('%Y', client.birth_date))
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   WHERE loan.status IN ('B', 'D')': no such column: client.account_id",1304,2483,"SELECT AVG(strftime('%Y', loan.date) - strftime('%Y', client.birth_date))
   FROM client
   JOIN loan ON client.account_id = loan.account_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR54,moderate,client_profile,semantic_layer,4,True,,2217,7705,"SELECT AVG(STRFTIME('%Y', loan.date) - STRFTIME('%Y', client.birth_date))
   FROM loan
   JOIN account ON loan.account_id = account.account_id
   JOIN disp ON account.account_id = disp.account_id
   JOIN client ON disp.client_id = client.client_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?"
CR55,challenging,client_profile,text_to_sql,0,False,,2805,2509,"SELECT client.client_id, COUNT(DISTINCT account.account_id) AS loan_count, 
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 1.0 / COUNT(DISTINCT account.account_id) AS default_rate
FROM client
JOIN disp ON client.client_id = disp.client_id
JOIN account ON disp.account_id = account.account_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY client.client_id
HAVING COUNT(DISTINCT account.account_id) > 1;","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
CR55,challenging,client_profile,semantic_layer,0,False,,3455,7731,"SELECT client.client_id, 
       COUNT(DISTINCT loan.account_id) AS loan_count, 
       SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS default_count, 
       (CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(DISTINCT loan.account_id)) * 100 AS default_rate
FROM client
JOIN disp ON client.client_id = disp.client_id
JOIN account ON disp.account_id = account.account_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY client.client_id
HAVING COUNT(DISTINCT loan.account_id) > 1;","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
CR55,challenging,client_profile,text_to_sql,1,False,,2208,2509,"SELECT client.client_id, COUNT(DISTINCT loan.account_id) AS loan_count, 
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 1.0 / COUNT(DISTINCT loan.account_id) AS default_rate
   FROM client
   JOIN disp ON client.client_id = disp.client_id
   JOIN loan ON disp.account_id = loan.account_id
   GROUP BY client.client_id
   HAVING loan_count > 1","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
CR55,challenging,client_profile,semantic_layer,1,False,,2493,7731,"SELECT client.client_id,
       COUNT(DISTINCT loan.account_id) AS loan_count,
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id) AS default_rate
FROM client
JOIN disp ON client.client_id = disp.client_id
JOIN account ON disp.account_id = account.account_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY client.client_id
HAVING COUNT(DISTINCT loan.account_id) > 1","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
CR55,challenging,client_profile,text_to_sql,2,False,,2225,2509,"SELECT client.client_id, 
       COUNT(DISTINCT loan.loan_id) AS loan_count, 
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS default_count, 
       CAST(SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS REAL) / COUNT(DISTINCT loan.loan_id) AS default_rate
FROM client
JOIN disp ON client.client_id = disp.client_id
JOIN account ON disp.account_id = account.account_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY client.client_id
HAVING COUNT(DISTINCT loan.loan_id) > 1;","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
CR55,challenging,client_profile,semantic_layer,2,False,,2809,7731,"SELECT client.client_id, 
       COUNT(loan.loan_id) AS loan_count, 
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS default_count, 
       (SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id)) AS default_rate
FROM client
JOIN disp ON client.client_id = disp.client_id
JOIN account ON disp.account_id = account.account_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY client.client_id
HAVING COUNT(loan.loan_id) > 1;","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
CR55,challenging,client_profile,text_to_sql,3,False,,1916,2509,"SELECT client.client_id, COUNT(DISTINCT account.account_id) AS loan_account_count, 
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 1.0 / COUNT(DISTINCT account.account_id) AS default_rate
FROM client
JOIN disp ON client.client_id = disp.client_id
JOIN account ON disp.account_id = account.account_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY client.client_id
HAVING loan_account_count > 1;","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
CR55,challenging,client_profile,semantic_layer,3,False,,3745,7731,"SELECT client.client_id, 
       COUNT(DISTINCT loan.loan_id) AS loan_count, 
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS default_count,
       (SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 100.0 / COUNT(loan.loan_id)) AS default_rate
FROM client
JOIN disp ON client.client_id = disp.client_id
JOIN account ON disp.account_id = account.account_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY client.client_id
HAVING COUNT(DISTINCT loan.loan_id) > 1","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
CR55,challenging,client_profile,text_to_sql,4,False,,2290,2509,"SELECT client.client_id, COUNT(loan.loan_id) AS total_loans, 
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) AS defaulted_loans,
       SUM(CASE WHEN loan.status IN ('B', 'D') THEN 1 ELSE 0 END) * 1.0 / COUNT(loan.loan_id) AS default_rate
FROM client
JOIN disp ON client.client_id = disp.client_id
JOIN account ON disp.account_id = account.account_id
JOIN loan ON account.account_id = loan.account_id
GROUP BY client.client_id
HAVING COUNT(loan.loan_id) > 1;","SELECT CAST(SUM(CASE WHEN loan.status IN ('B','D') THEN 1 ELSE 0 END) AS REAL) / COUNT(loan.loan_id) * 100 AS default_rate FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE client.client_id IN (SELECT disp.client_id FROM disp JOIN loan ON disp.account_id = loan.account_id GROUP BY disp.client_id HAVING COUNT(DISTINCT loan.loan_id) > 1)",Identify clients who have more than one loan account and calculate their overall default rate.
