question_id,difficulty,category,iteration,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions
CR51,simple,client_profile,0,False,"Invalid SQL: JOIN link MISMATCHED for 'loan': link token 'disp.account_link' is a valid relationship, but it connects 'disp' and 'account' -- neither of which is 'loan'. This JOIN line's link token must name 'loan' itself. Left unchanged. You likely need an ADDITIONAL, SEPARATE JOIN line for 'disp' or 'account' -- whichever cube isn't yet in your query -- using a link token that names your actual JOIN target directly, rather than reusing a link token from a different relationship.",,"SELECT
    COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) AS male_count,
    COUNT(CASE WHEN client.gender = 'F' THEN client.client_id END) AS female_count
FROM client
JOIN disp ON disp.client_link
JOIN loan ON disp.account_link
GROUP BY client.gender",,"SELECT CAST(SUM(CASE WHEN client.gender = 'M' THEN 1 ELSE 0 END) AS REAL) / NULLIF(SUM(CASE WHEN client.gender = 'F' THEN 1 ELSE 0 END), 0) AS male_female_ratio FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id",What is the ratio of male to female clients who hold loan accounts?,1478,14673,"JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link MISMATCHED for 'loan': link token 'disp.account_link' is a valid relationship, but it connects 'disp' and 'account' -- neither of which is 'loan'. This JOIN line's link token must name 'loan' itself. Left unchanged."
CR51,simple,client_profile,1,False,"Invalid SQL: JOIN link MISMATCHED for 'loan': link token 'disp.account_link' is a valid relationship, but it connects 'disp' and 'account' -- neither of which is 'loan'. This JOIN line's link token must name 'loan' itself. Left unchanged. You likely need an ADDITIONAL, SEPARATE JOIN line for 'disp' or 'account' -- whichever cube isn't yet in your query -- using a link token that names your actual JOIN target directly, rather than reusing a link token from a different relationship.",,"SELECT 
    COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) AS male_count,
    COUNT(CASE WHEN client.gender = 'F' THEN client.client_id END) AS female_count
FROM client
JOIN disp ON disp.client_link
JOIN loan ON disp.account_link
GROUP BY client.gender",,"SELECT CAST(SUM(CASE WHEN client.gender = 'M' THEN 1 ELSE 0 END) AS REAL) / NULLIF(SUM(CASE WHEN client.gender = 'F' THEN 1 ELSE 0 END), 0) AS male_female_ratio FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id",What is the ratio of male to female clients who hold loan accounts?,1398,14673,"JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link MISMATCHED for 'loan': link token 'disp.account_link' is a valid relationship, but it connects 'disp' and 'account' -- neither of which is 'loan'. This JOIN line's link token must name 'loan' itself. Left unchanged."
CR51,simple,client_profile,2,False,,,"SELECT
     COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) AS male_count,
     COUNT(CASE WHEN client.gender = 'F' THEN client.client_id END) AS female_count
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link","SELECT
     COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) AS male_count,
     COUNT(CASE WHEN client.gender = 'F' THEN client.client_id END) AS female_count
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id ","SELECT CAST(SUM(CASE WHEN client.gender = 'M' THEN 1 ELSE 0 END) AS REAL) / NULLIF(SUM(CASE WHEN client.gender = 'F' THEN 1 ELSE 0 END), 0) AS male_female_ratio FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id",What is the ratio of male to female clients who hold loan accounts?,1737,14673,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM client.gender -> client.gender (no-op: concept name equals raw column)
CR51,simple,client_profile,3,False,"Invalid SQL: the join hint 'loan.account_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT 
    COUNT(CASE WHEN client.gender = 'M' THEN client.client_id END) AS male_count,
    COUNT(CASE WHEN client.gender = 'F' THEN client.client_id END) AS female_count
FROM client
JOIN disp ON disp.client_link
JOIN account ON disp.account_link
JOIN loan ON loan.account_link
WHERE loan.account_link IS NOT NULL",,"SELECT CAST(SUM(CASE WHEN client.gender = 'M' THEN 1 ELSE 0 END) AS REAL) / NULLIF(SUM(CASE WHEN client.gender = 'F' THEN 1 ELSE 0 END), 0) AS male_female_ratio FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id",What is the ratio of male to female clients who hold loan accounts?,1650,14673,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id
CR51,simple,client_profile,4,False,,,"SELECT 
    COUNT(DISTINCT CASE WHEN client.gender = 'M' THEN client.client_id END) AS male_count,
    COUNT(DISTINCT CASE WHEN client.gender = 'F' THEN client.client_id END) AS female_count
FROM client
JOIN disp ON disp.client_link
JOIN account ON disp.account_link
JOIN loan ON loan.account_link
-- To calculate the ratio, you would use the counts obtained in the result set.","SELECT 
    COUNT(DISTINCT CASE WHEN client.gender = 'M' THEN client.client_id END) AS male_count,
    COUNT(DISTINCT CASE WHEN client.gender = 'F' THEN client.client_id END) AS female_count
FROM client
JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id ","SELECT CAST(SUM(CASE WHEN client.gender = 'M' THEN 1 ELSE 0 END) AS REAL) / NULLIF(SUM(CASE WHEN client.gender = 'F' THEN 1 ELSE 0 END), 0) AS male_female_ratio FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id",What is the ratio of male to female clients who hold loan accounts?,2083,14673,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM client.gender -> client.gender (no-op: concept name equals raw column)
CR52,simple,client_profile,0,False,,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT card.card_id) > 0': no such column: card.card_id","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT card.card_id) > 0","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT card.card_id) > 0",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?,1695,14694,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column) | DIM card.card_id -> card.card_id (no-op: concept name equals raw column)
CR52,simple,client_profile,1,True,,,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   JOIN card ON disp.card_link
-- Note: This ensures that we are only counting clients with both loan accounts and credit cards by joining the necessary tables.","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id ",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?,1582,14694,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column)
CR52,simple,client_profile,2,False,,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id join appropriately links the required concepts.': near ""the"": syntax error","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   JOIN card ON disp.card_link
-- Note: This will count only clients who have both a loan (via loan) and a credit card (via disp). Each join appropriately links the required concepts.","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id join appropriately links the required concepts.",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?,2089,14694,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column)
CR52,simple,client_profile,3,False,"Invalid SQL: the join hint 'disp.card_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT disp.card_link) > 0",,SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?,1812,14694,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id
CR52,simple,client_profile,4,False,,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT disp.card_id) > 0': no such column: disp.card_id","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT disp.card_id) > 0","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id GROUP BY client.client_id
   HAVING COUNT(DISTINCT loan.loan_id) > 0 AND COUNT(DISTINCT disp.card_id) > 0",SELECT COUNT(DISTINCT client.client_id) FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id JOIN card ON disp.disp_id = card.disp_id,How many clients have both a loan account and a credit card?,1682,14694,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_id -> loan.loan_id (no-op: concept name equals raw column)
CR53,moderate,client_profile,0,False,,,"SELECT
    CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10 AS birth_decade,
    loan.avg_amount
FROM client
JOIN disp ON disp.client_link
JOIN account ON account.account_id = disp.account_link
JOIN loan ON loan.account_link = account.account_id
GROUP BY birth_decade","SELECT
    CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10 AS birth_decade,
    AVG(loan.amount)
FROM client
JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id GROUP BY birth_decade","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?,2056,14696,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.avg_amount -> AVG(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column)
CR53,moderate,client_profile,1,False,,"Generated SQL error: Execution failed on sql 'SELECT 
    (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade,
    AVG(loan.amount)
FROM client
JOIN loan ON loan.account_id = account.account_id GROUP BY birth_decade': no such column: account.account_id","SELECT 
    (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade,
    loan.avg_amount
FROM client
JOIN loan ON client.client_id = loan.account_link
GROUP BY birth_decade","SELECT 
    (strftime('%Y', client.birth_date) / 10) * 10 AS birth_decade,
    AVG(loan.amount)
FROM client
JOIN loan ON loan.account_id = account.account_id GROUP BY birth_decade","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?,1237,14696,JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.avg_amount -> AVG(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column)
CR53,moderate,client_profile,2,False,"Invalid SQL: the join hint 'client.client_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT 
    FLOOR(EXTRACT(YEAR FROM client.birth_date) / 10) * 10 AS birth_decade,
    loan.avg_amount
FROM client
JOIN loan ON client.client_link
GROUP BY birth_decade",,"SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?,1309,14696,JOIN link UNRESOLVED for 'loan': link token 'client.client_link' does not reference 'loan' on either side -- left unchanged
CR53,moderate,client_profile,3,True,,,"SELECT (CAST(SUBSTR(client.birth_date, 1, 4) AS INTEGER) / 10) * 10 AS birth_decade, loan.avg_amount
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   GROUP BY birth_decade","SELECT (CAST(SUBSTR(client.birth_date, 1, 4) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id GROUP BY birth_decade","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?,1898,14696,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.avg_amount -> AVG(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column)
CR53,moderate,client_profile,4,True,,,"SELECT
     (CAST(ROUND(client.birth_date, 'Y') / 10 AS INTEGER) * 10) AS birth_decade,
     loan.avg_amount
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   GROUP BY birth_decade","SELECT
     (CAST(ROUND(client.birth_date, 'Y') / 10 AS INTEGER) * 10) AS birth_decade,
     AVG(loan.amount)
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id GROUP BY birth_decade","SELECT (CAST(STRFTIME('%Y', client.birth_date) AS INTEGER) / 10) * 10 AS birth_decade, AVG(loan.amount) AS avg_loan_amount FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id GROUP BY birth_decade ORDER BY birth_decade",What is the average loan amount for clients grouped by decade of birth?,1671,14696,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | MEASURE loan.avg_amount -> AVG(loan.amount) | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column)
CR54,moderate,client_profile,0,False,,"Generated SQL error: Execution failed on sql 'SELECT AVG(IFSTRFTIME('%Y', loan.date) - STRFTIME('%Y', client.birth_date)) AS average_age
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id WHERE loan.status IN ('B', 'D')': no such function: IFSTRFTIME","SELECT AVG(IFSTRFTIME('%Y', loan.loan_date) - STRFTIME('%Y', client.birth_date)) AS average_age
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   WHERE loan.status IN ('B', 'D')","SELECT AVG(IFSTRFTIME('%Y', loan.date) - STRFTIME('%Y', client.birth_date)) AS average_age
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?",1753,14723,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR54,moderate,client_profile,1,True,,,"SELECT AVG(strftime('%Y', loan.loan_date) - strftime('%Y', client.birth_date)) AS average_age
   FROM client
   JOIN disp ON client.client_id = disp.client_link
   JOIN account ON disp.account_link = account.account_id
   JOIN loan ON loan.account_link = account.account_id
   WHERE loan.status IN ('B', 'D')","SELECT AVG(strftime('%Y', loan.date) - strftime('%Y', client.birth_date)) AS average_age
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?",1856,14723,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR54,moderate,client_profile,2,False,,,"SELECT AVG(julianday(loan.loan_date) - julianday(client.birth_date)) / 365.25 AS average_age
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   WHERE loan.status IN ('B', 'D')","SELECT AVG(julianday(loan.date) - julianday(client.birth_date)) / 365.25 AS average_age
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?",1730,14723,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR54,moderate,client_profile,3,True,,,"SELECT AVG((strftime('%Y', loan.loan_date) - strftime('%Y', client.birth_date))) AS average_age
   FROM client
   JOIN disp ON disp.client_link
   JOIN account ON disp.account_link
   JOIN loan ON loan.account_link
   WHERE loan.status IN ('B', 'D')","SELECT AVG((strftime('%Y', loan.date) - strftime('%Y', client.birth_date))) AS average_age
   FROM client
   JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?",1808,14723,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | DIM loan.status -> loan.status (no-op: concept name equals raw column)
CR54,moderate,client_profile,4,True,,,"SELECT AVG(strftime('%Y', loan.loan_date) - strftime('%Y', client.birth_date)) AS average_age
FROM client
JOIN disp ON disp.client_link
JOIN account ON disp.account_link
JOIN loan ON loan.account_link
WHERE loan.status IN ('B', 'D')","SELECT AVG(strftime('%Y', loan.date) - strftime('%Y', client.birth_date)) AS average_age
FROM client
JOIN disp ON disp.client_id = client.client_id JOIN account ON disp.account_id = account.account_id JOIN loan ON loan.account_id = account.account_id WHERE loan.status IN ('B', 'D')","SELECT AVG(CAST(STRFTIME('%Y', loan.date) AS INTEGER) - CAST(STRFTIME('%Y', client.birth_date) AS INTEGER)) AS avg_age_at_approval FROM client JOIN disp ON client.client_id = disp.client_id JOIN loan ON disp.account_id = loan.account_id WHERE loan.status IN ('B','D')","Among clients who have defaulted loans, what is the average age at the time of loan approval?",1727,14723,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link loan.account -> ON loan.account_id = account.account_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM client.birth_date -> client.birth_date (no-op: concept name equals raw column) | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM loan.account_id -> loan.account_id (no-op: concept name equals raw column) | DIM loan.loan_date -> loan.date | DIM loan.status -> loan.status (no-op: concept name equals raw column)
